Concentration,data_source,Lab Id,Sample Date,Ten Rollapply,Wwtp Name,Concentration,Lab Id,units
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/23/2021,5.009089588e-05,San Jose (Santa Clara),1.931767125e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/23/2021,9.917686267e-05,Sacramento,0.000119761,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/24/2021,1.923536714e-05,Sunnyvale (Santa Clara),2.726128208e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/24/2021,2.344063084e-05,Palo Alto (Santa Clara),7.669231133e-06,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/24/2021,2.520100122e-05,Davis (Yolo),1.466897720e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/24/2021,2.991396944e-05,Silicon Valley ,2.379460411e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/24/2021,3.915623743e-05,Gilroy (Santa Clara),1.387629514e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/24/2021,4.462985278e-05,San Francisco (Oceanside),3.203282460e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/24/2021,5.422880446e-05,San Jose (Santa Clara),1.836012040e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/24/2021,9.854390023e-05,Sacramento,0.000103455,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/25/2021,1.642530194e-05,Palo Alto (Santa Clara),1.212548839e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/25/2021,1.820660876e-05,Sunnyvale (Santa Clara),8.121416992e-06,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/25/2021,2.629078229e-05,Davis (Yolo),2.112807175e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/25/2021,2.645219706e-05,Silicon Valley ,2.013860248e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/25/2021,3.663388551e-05,Gilroy (Santa Clara),2.448557098e-06,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/25/2021,4.346559413e-05,San Francisco (Oceanside),6.878298068e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/25/2021,5.749208809e-05,San Jose (Santa Clara),1.679210204e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/25/2021,0.000103489,Sacramento,0.000213194,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/26/2021,1.749016172e-05,Sunnyvale (Santa Clara),3.025778085e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/26/2021,1.834022248e-05,Palo Alto (Santa Clara),8.185634469e-06,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/26/2021,2.481377700e-05,Davis (Yolo),2.086280277e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/26/2021,2.504629241e-05,Silicon Valley ,3.271492514e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/26/2021,3.017469781e-05,Gilroy (Santa Clara),2.721207528e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/26/2021,4.272999390e-05,San Francisco (Oceanside),3.957135305e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/26/2021,5.930685928e-05,San Jose (Santa Clara),3.280357765e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/26/2021,0.000104793,Sacramento,9.116958640e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/27/2021,1.758666337e-05,Palo Alto (Santa Clara),3.881213442e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/27/2021,1.916581899e-05,Sunnyvale (Santa Clara),2.794173748e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/27/2021,2.580855907e-05,Silicon Valley ,2.020120210e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/27/2021,2.597173184e-05,Davis (Yolo),2.450493917e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/27/2021,2.885839265e-05,Gilroy (Santa Clara),3.660528387e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/27/2021,4.255701488e-05,San Francisco (Oceanside),0.000111141,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/27/2021,5.590413550e-05,San Jose (Santa Clara),0.000260166,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/27/2021,0.000108408,Sacramento,9.986850675e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/28/2021,1.647605054e-05,Palo Alto (Santa Clara),8.551871562e-06,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/28/2021,1.779678396e-05,Sunnyvale (Santa Clara),2.025478153e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/28/2021,2.524808254e-05,Gilroy (Santa Clara),1.778156396e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/28/2021,2.782730088e-05,Davis (Yolo),3.987901475e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/28/2021,2.876147815e-05,Silicon Valley ,3.505027253e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/28/2021,4.484596402e-05,San Francisco (Oceanside),4.434352695e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/28/2021,5.734186900e-05,San Jose (Santa Clara),6.112599538e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/28/2021,0.000104225,Sacramento,0.000105970,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/29/2021,1.655195406e-05,Palo Alto (Santa Clara),7.854011145e-06,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/29/2021,1.704737106e-05,Sunnyvale (Santa Clara),1.262604773e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/29/2021,2.672059717e-05,Gilroy (Santa Clara),3.936105299e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/29/2021,3.079141670e-05,Silicon Valley ,1.760682874e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/29/2021,3.115325907e-05,Davis (Yolo),5.213831100e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/29/2021,4.595687304e-05,San Francisco (Oceanside),3.851642978e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/29/2021,5.755644408e-05,San Jose (Santa Clara),5.541653210e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/29/2021,0.000102428,Sacramento,0.000109878,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/30/2021,1.631435116e-05,Sunnyvale (Santa Clara),9.477202670e-06,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/30/2021,1.914662694e-05,Palo Alto (Santa Clara),1.183873576e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/30/2021,2.982518840e-05,Gilroy (Santa Clara),1.846075993e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/30/2021,3.164358165e-05,Davis (Yolo),3.716305933e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/30/2021,3.702187014e-05,Silicon Valley ,1.450370710e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/30/2021,4.473809776e-05,San Francisco (Oceanside),2.195649673e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/30/2021,5.899264214e-05,San Jose (Santa Clara),3.651225271e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/30/2021,8.905366319e-05,Sacramento,7.339882564e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/31/2021,1.382642006e-05,Sunnyvale (Santa Clara),6.634760433e-06,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/31/2021,1.895853099e-05,Palo Alto (Santa Clara),3.388193073e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/31/2021,2.879599288e-05,Gilroy (Santa Clara),4.861182678e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/31/2021,3.145010089e-05,Davis (Yolo),9.176609661e-06,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/31/2021,3.702977518e-05,Silicon Valley ,2.665254343e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/31/2021,4.605555977e-05,San Francisco (Oceanside),2.092959139e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/31/2021,6.289939486e-05,San Jose (Santa Clara),3.989759844e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),10/31/2021,8.835203108e-05,Sacramento,8.186893463e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/1/2021,1.433902119e-05,Sunnyvale (Santa Clara),2.706859072e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/1/2021,1.657455637e-05,Palo Alto (Santa Clara),2.535746619e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/1/2021,2.955161335e-05,Gilroy (Santa Clara),1.322165515e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/1/2021,3.425660226e-05,Davis (Yolo),2.984783819e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/1/2021,3.850659452e-05,Silicon Valley ,2.561434803e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/1/2021,3.924832058e-05,San Francisco (Oceanside),2.473700898e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/1/2021,3.979244619e-05,San Jose (Santa Clara),1.864911189e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/1/2021,8.460366300e-05,Sacramento,8.551151922e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/2/2021,1.298719168e-05,Sunnyvale (Santa Clara),8.324239101e-06,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/2/2021,1.831641394e-05,Palo Alto (Santa Clara),1.048400160e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/2/2021,3.204649569e-05,Davis (Yolo),2.890338495e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/2/2021,3.243386992e-05,Gilroy (Santa Clara),3.490175524e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/2/2021,3.783526581e-05,Silicon Valley ,7.133774782e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/2/2021,4.043859622e-05,San Francisco (Oceanside),4.644817615e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/2/2021,4.787729338e-05,San Jose (Santa Clara),3.369500622e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/2/2021,9.786226842e-05,Sacramento,7.793501694e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/3/2021,1.297868501e-05,Sunnyvale (Santa Clara),1.976715313e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/3/2021,1.886542110e-05,Palo Alto (Santa Clara),8.428266367e-06,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/3/2021,3.106461709e-05,Davis (Yolo),4.792855910e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/3/2021,4.279685021e-05,Gilroy (Santa Clara),2.860144145e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/3/2021,4.519491260e-05,San Jose (Santa Clara),2.050587118e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/3/2021,5.120237005e-05,Silicon Valley ,4.409398964e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/3/2021,5.904471183e-05,San Francisco (Oceanside),4.314191481e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/3/2021,0.000121806,Sacramento,8.548175293e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/4/2021,1.336773860e-05,Sunnyvale (Santa Clara),7.912179419e-07,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/4/2021,1.879215888e-05,Palo Alto (Santa Clara),3.807221715e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/4/2021,3.046869227e-05,Davis (Yolo),2.603129760e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/4/2021,4.554752000e-05,Gilroy (Santa Clara),3.349446938e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/4/2021,5.131980459e-05,Silicon Valley ,8.244313688e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/4/2021,5.499599994e-05,San Jose (Santa Clara),3.115408265e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/4/2021,6.182398370e-05,San Francisco (Oceanside),5.659522781e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/4/2021,0.000120027,Sacramento,7.9454086e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/5/2021,1.419194060e-05,Sunnyvale (Santa Clara),5.378469884e-06,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/5/2021,1.593860499e-05,Palo Alto (Santa Clara),6.304674992e-06,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/5/2021,3.135985339e-05,Davis (Yolo),1.892799517e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/5/2021,4.338404582e-05,Gilroy (Santa Clara),1.692012008e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/5/2021,5.087636442e-05,Silicon Valley ,3.279397553e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/5/2021,5.349266983e-05,San Jose (Santa Clara),7.187110489e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/5/2021,6.701113202e-05,San Francisco (Oceanside),5.274597319e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/5/2021,0.000119017,Sacramento,8.415326531e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/6/2021,1.295099029e-05,Sunnyvale (Santa Clara),3.306774874e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/6/2021,1.415718401e-05,Palo Alto (Santa Clara),1.497238825e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/6/2021,2.895364206e-05,Davis (Yolo),5.256995284e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/6/2021,5.051503845e-05,Gilroy (Santa Clara),4.416148852e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/6/2021,5.213095240e-05,Silicon Valley ,3.496939552e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/6/2021,5.660449052e-05,San Jose (Santa Clara),2.909690642e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/6/2021,7.226524875e-05,San Francisco (Oceanside),4.306885996e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/6/2021,0.000118426,Sacramento,6.238482590e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/7/2021,1.394296304e-05,Sunnyvale (Santa Clara),6.736486482e-06,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/7/2021,1.441632705e-05,Palo Alto (Santa Clara),2.597044721e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/7/2021,3.055416381e-05,Davis (Yolo),1.777794907e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/7/2021,4.646329577e-05,Silicon Valley ,2.833698537e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/7/2021,5.192593662e-05,Gilroy (Santa Clara),4.660412967e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/7/2021,5.674082063e-05,San Jose (Santa Clara),0.000141974,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/7/2021,7.290443555e-05,San Francisco (Oceanside),5.624628343e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/7/2021,0.000127149,Sacramento,0.000238556,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/8/2021,1.435715604e-05,Palo Alto (Santa Clara),1.334408274e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/8/2021,1.596294295e-05,Sunnyvale (Santa Clara),1.254098097e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/8/2021,4.345658814e-05,Silicon Valley ,0.000151278,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/8/2021,5.147029518e-05,Gilroy (Santa Clara),0.000142991,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
,Sewage Coronavirus Alert Network (SCAN),Sewage Corona Alert Network (SCAN),11/8/2021,5.752667780e-05,San Jose (Santa Clara),2.859272437e-05,Sewage Corona Alert Network (SCAN),SARS-CoV-2/PMMoV
